"charge_amount","currency","membership_id","description_event","discount","status","message","transaction_date","triggered_by","payment_method"
"499",USD,138,membership additional service,0,Success,Success,"2021-02-04 00:00:00",system,PaymentCard
"499",USD,129,membership payment,0,Failed,Your card was declined.,"2021-02-04 00:00:00",system,PaymentCard
"499",USD,129,membership payment,0,Failed,Your card was declined.,"2021-02-04 00:00:00",system,PaymentCard
"499",USD,129,membership payment,0,Failed,Your card was declined.,"2021-02-04 00:00:00",system,PaymentCard
"499",USD,129,membership payment,0,Failed,Your card was declined.,"2021-02-04 00:00:00",system,PaymentCard
"499",USD,129,membership payment,0,Success,Success,"2021-02-04 00:00:00",system,PaymentCard
"1497",USD,140,membership payment,0,Success,Success,"2021-02-05 00:00:00",system,PaymentCard
"1123.75",USD,150,membership payment,0,Success,Success,"2021-02-05 00:00:00",system,PaymentCard
"499",USD,18,membership additional service,0,Success,Success,"2021-02-05 00:00:00",system,PaymentCard
"1497",USD,166,membership payment,0,Success,Success,"2021-02-05 00:00:00",system,PaymentCard
"2997",USD,118,membership payment,0,Success,Success,"2021-02-05 00:00:00",system,PaymentCard
"1497",USD,88,membership payment,0,Success,Success,"2021-02-05 00:00:00",system,PaymentCard
"1497",USD,104,membership payment,0,Success,Success,"2021-02-06 00:00:00",system,PaymentCard
"1798",USD,152,membership payment,0,Success,Success,"2021-02-06 00:00:00",system,PaymentCard
"499",USD,153,membership payment,0,Success,Success,"2021-02-06 00:00:00",system,PaymentCard
"21000",DKK,141,membership payment,0,Success,Success,"2021-02-08 00:00:00",system,PaymentCard
"1001",USD,165,membership payment,0,Success,Success,"2021-02-08 00:00:00",system,PaymentCard
"45000",USD,128,membership payment,0,Success,Success,"2021-02-08 00:00:00",system,PaymentCard
"1300",EUR,127,membership additional service,0,Success,Success,"2021-02-09 00:00:00",system,PaymentCard
"2997",EUR,154,membership payment,0,Success,Success,"2021-02-10 00:00:00",system,PaymentCard
"499",USD,105,membership payment,0,Success,Success,"2021-02-10 00:00:00",system,PaymentCard
"1200",USD,78,membership additional service,0,Success,Success,"2021-02-10 00:00:00",system,PaymentCard
"1497",USD,121,membership payment,0,Success,Success,"2021-02-11 00:00:00",system,PaymentCard
"1497",USD,169,membership payment,0,Success,Success,"2021-02-11 00:00:00",system,PaymentCard
"2409",EUR,148,membership payment,0,Success,Success,"2021-02-11 00:00:00",system,PaymentCard
"1497",USD,106,membership payment,0,Success,Success,"2021-02-13 00:00:00",system,PaymentCard
"1497",USD,75,membership payment,0,Success,Success,"2021-02-14 00:00:00",system,PaymentCard
"1497",USD,107,membership payment,0,Success,Success,"2021-02-14 00:00:00",system,PaymentCard
"6597",USD,151,membership payment,0,Success,Success,"2021-02-17 00:00:00",system,PaymentCard
"1497",USD,170,membership payment,0,Success,Success,"2021-02-17 00:00:00",system,PaymentCard
"499",USD,25,membership additional service,0,Success,Success,"2021-02-17 00:00:00",system,PaymentCard
"2997",USD,23,membership payment,0,Success,Success,"2021-02-18 00:00:00",system,PaymentCard
"499",USD,134,membership additional service,0,Success,Success,"2021-02-18 00:00:00",system,PaymentCard
"1497",USD,19,membership payment,0,Success,Success,"2021-02-19 00:00:00",system,PaymentCard
"499",USD,138,membership payment,0,Success,Success,"2021-02-22 00:00:00",system,PaymentCard
"499",USD,101,membership payment,0,Success,Success,"2021-02-22 00:00:00",system,PaymentCard
"1497",USD,152,membership payment,0,Failed,Your card was declined.,"2021-02-23 00:00:00",system,PaymentCard
"1497",USD,152,membership payment,0,Failed,Your card was declined.,"2021-02-23 00:00:00",system,PaymentCard
"1497",USD,152,membership payment,0,Failed,Your card was declined.,"2021-02-23 00:00:00",system,PaymentCard
"1497",USD,152,membership payment,0,Failed,Your card was declined.,"2021-02-23 00:00:00",system,PaymentCard
"499",USD,18,membership additional service,0,Success,Success,"2021-02-24 00:00:00",system,PaymentCard
"499",USD,160,membership payment,0,Success,Success,"2021-02-25 00:00:00",system,PaymentCard
"10788",USD,108,membership payment,0,Success,Success,"2021-02-25 00:00:00",system,PaymentCard
"1497",USD,108,membership payment,0,Success,Success,"2021-02-25 00:00:00",system,PaymentCard
"1497",USD,171,membership payment,0,Success,Success,"2021-02-25 00:00:00",system,PaymentCard
"499",USD,25,membership additional service,0,Success,Success,"2021-02-25 00:00:00",system,PaymentCard
"499",USD,19,membership additional service,0,Success,Success,"2021-02-25 00:00:00",system,PaymentCard
"1497",USD,152,membership payment,0,Success,Success,"2021-02-26 00:00:00",system,PaymentCard
"1497",USD,93,membership payment,0,Success,Success,"2021-02-28 00:00:00",system,PaymentCard
"1497",USD,18,membership payment,0,Success,Success,"2021-03-01 00:00:00",system,PaymentCard
"1497",USD,25,membership payment,0,Success,Success,"2021-03-01 00:00:00",system,PaymentCard
"1497",USD,102,membership payment,0,Success,Success,"2021-03-01 00:00:00",system,PaymentCard
"1497",USD,109,membership payment,0,Success,Success,"2021-03-01 00:00:00",system,PaymentCard
"2997",USD,117,membership payment,0,Success,Success,"2021-03-01 00:00:00",system,PaymentCard
"1896",USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,"2021-03-01 00:00:00",system,PaymentCard
"1896",USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,"2021-03-01 00:00:00",system,PaymentCard
"1896",USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,"2021-03-01 00:00:00",system,PaymentCard
"1896",USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,"2021-03-01 00:00:00",system,PaymentCard
"1896",USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,"2021-03-01 00:00:00",system,PaymentCard
"1896",USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,"2021-03-01 00:00:00",system,PaymentCard
"1896",USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,"2021-03-01 00:00:00",system,PaymentCard
"1896",USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,"2021-03-01 00:00:00",system,PaymentCard
"1896",USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,"2021-03-01 00:00:00",system,PaymentCard
"1896",USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,"2021-03-01 00:00:00",system,PaymentCard
"1896",USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,"2021-03-01 00:00:00",system,PaymentCard
"1896",USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,"2021-03-01 00:00:00",system,PaymentCard
"1896",USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,"2021-03-01 00:00:00",system,PaymentCard
"12947.5",DKK,172,membership payment,0,Success,Success,"2021-03-01 00:00:00",system,PaymentCard
"2999",EUR,127,membership payment,0,Success,Success,"2021-03-01 00:00:00",system,PaymentCard
"1896",USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,"2021-03-01 00:00:00",system,PaymentCard
"1497",USD,173,membership payment,0,Success,Success,"2021-03-01 00:00:00",system,PaymentCard
"1896",USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,"2021-03-01 00:00:00",system,PaymentCard
"1896",USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,"2021-03-01 00:00:00",system,PaymentCard
"1896",USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,"2021-03-01 00:00:00",system,PaymentCard
"499",USD,134,membership additional service,0,Success,Success,"2021-03-01 00:00:00",system,PaymentCard
"1896",USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,"2021-03-01 00:00:00",system,PaymentCard
"1896",USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,"2021-03-01 00:00:00",system,PaymentCard
"1896",USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,"2021-03-01 00:00:00",system,PaymentCard
"1896",USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,"2021-03-01 00:00:00",system,PaymentCard
"1896",USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,"2021-03-01 00:00:00",system,PaymentCard
"1896",USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,"2021-03-01 00:00:00",system,PaymentCard
"1896",USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,"2021-03-01 00:00:00",system,PaymentCard
"1896",USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,"2021-03-02 00:00:00",system,PaymentCard
"1896",USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,"2021-03-02 00:00:00",system,PaymentCard
"1896",USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,"2021-03-02 00:00:00",system,PaymentCard
"1896",USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,"2021-03-02 00:00:00",system,PaymentCard
"1896",USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,"2021-03-02 00:00:00",system,PaymentCard
"1896",USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,"2021-03-02 00:00:00",system,PaymentCard
"1896",USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,"2021-03-02 00:00:00",system,PaymentCard
"1896",USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,"2021-03-02 00:00:00",system,PaymentCard
"1896",USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,"2021-03-02 00:00:00",system,PaymentCard
"632",USD,143,membership payment,0,Success,Success,"2021-03-02 00:00:00",system,PaymentCard
"1896",USD,143,membership payment,0,Success,Success,"2021-03-02 00:00:00",system,PaymentCard
"1497",USD,95,membership payment,0,Success,Success,"2021-03-03 00:00:00",system,PaymentCard
"2997",USD,114,membership payment,0,Success,Success,"2021-03-03 00:00:00",system,PaymentCard
"999",USD,174,membership payment,0,Success,Success,"2021-03-03 00:00:00",system,PaymentCard
"58500",USD,113,membership payment,0,Success,Success,"2021-03-03 00:00:00",system,PaymentCard
"3600",USD,78,membership payment,0,Success,Success,"2021-03-04 00:00:00",system,PaymentCard
"499",USD,19,membership additional service,0,Success,Success,"2021-03-04 00:00:00",system,PaymentCard
"499",USD,19,membership additional service,0,Success,Success,"2021-03-04 00:00:00",system,PaymentCard
"499",USD,129,membership payment,0,Success,Success,"2021-03-04 00:00:00",system,PaymentCard
"499",USD,19,membership additional service,0,Success,Success,"2021-03-04 00:00:00",system,PaymentCard
"2997",USD,14,membership payment,0,Success,Success,"2021-03-06 00:00:00",system,PaymentCard
"499",USD,153,membership payment,0,Success,Success,"2021-03-06 00:00:00",system,PaymentCard
"3000",USD,131,membership payment,0,Success,Success,"2021-03-07 00:00:00",system,PaymentCard
"2997",USD,165,membership payment,0,Success,Success,"2021-03-08 00:00:00",system,PaymentCard
"2997",USD,130,membership payment,0,Success,Success,"2021-03-08 00:00:00",system,PaymentCard
"1497",USD,132,membership payment,0,Success,Success,"2021-03-08 00:00:00",system,PaymentCard
"1500",USD,133,membership payment,0,Success,Success,"2021-03-09 00:00:00",system,PaymentCard
"1497",USD,175,membership payment,0,Success,Success,"2021-03-09 00:00:00",system,PaymentCard
"1497",USD,134,membership payment,0,Success,Success,"2021-03-09 00:00:00",system,PaymentCard
"499",USD,19,membership additional service,0,Success,Success,"2021-03-09 00:00:00",system,PaymentCard
"499",USD,167,membership payment,0,Success,Success,"2021-03-11 00:00:00",system,PaymentCard
"1497",USD,96,membership payment,0,Success,Success,"2021-03-11 00:00:00",system,PaymentCard
"31875",USD,176,membership additional service,0,Success,Success,"2021-03-12 00:00:00",system,PaymentCard
"2997",USD,97,membership payment,0,Success,Success,"2021-03-15 00:00:00",system,PaymentCard
"1497",USD,80,membership payment,0,Success,Success,"2021-03-16 00:00:00",system,PaymentCard
"3371.25",USD,73,membership payment,0,Success,Success,"2021-03-16 00:00:00",system,PaymentCard
"3371.25",USD,76,membership payment,0,Success,Success,"2021-03-17 00:00:00",system,PaymentCard
"46750",USD,101,membership additional service,0,Success,Success,"2021-03-17 00:00:00",staff,PaymentCard
"955.57",EUR,148,membership additional service,0,Success,Success,"2021-03-17 00:00:00",system,PaymentCard
"999",USD,153,membership payment,0,Success,Success,"2021-03-17 00:00:00",system,PaymentCard
"499",USD,173,membership payment,0,Success,Success,"2021-03-17 00:00:00",system,PaymentCard
"499",USD,15,membership additional service,0,Success,Success,"2021-03-18 00:00:00",system,PaymentCard
"499",USD,138,membership additional service,0,Success,Success,"2021-03-18 00:00:00",system,PaymentCard
"1497",USD,177,membership payment,0,Success,Success,"2021-03-18 00:00:00",system,PaymentCard
"3371.25",USD,178,membership payment,0,Success,Success,"2021-03-18 00:00:00",system,PaymentCard
"499",USD,156,membership additional service,0,Success,Success,"2021-03-19 00:00:00",system,PaymentCard
"499",USD,74,membership additional service,0,Success,Success,"2021-03-19 00:00:00",system,PaymentCard
"499",USD,19,membership additional service,0,Success,Success,"2021-03-19 00:00:00",system,PaymentCard
"499",USD,138,membership payment,0,Success,Success,"2021-03-22 00:00:00",system,PaymentCard
"499",USD,179,membership payment,0,Success,Success,"2021-03-22 00:00:00",system,PaymentCard
"499",USD,88,membership additional service,0,Success,Success,"2021-03-23 00:00:00",system,PaymentCard
"1497",USD,74,membership payment,0,Success,Success,"2021-03-24 00:00:00",system,PaymentCard
"7316.25",DKK,111,charge for specific project,0,Success,Success,"2021-03-24 00:00:00",staff,PaymentCard
"1497",USD,15,membership payment,0,Success,Success,"2021-03-25 00:00:00",system,PaymentCard
"499",USD,160,membership payment,0,Success,Success,"2021-03-25 00:00:00",system,PaymentCard
"4495",USD,76,membership payment,0,Success,Success,"2021-03-25 00:00:00",system,PaymentCard
"1497",USD,98,membership payment,0,Success,Success,"2021-03-29 00:00:00",system,PaymentCard
"999",USD,174,membership additional service,0,Success,Success,"2021-03-29 00:00:00",staff,PaymentCard
"9996",USD,180,membership payment,0,Success,Success,"2021-03-29 00:00:00",system,PaymentCard
"2997",USD,142,membership payment,0,Success,Success,"2021-03-29 00:00:00",staff,PaymentCard
"3371.25",USD,22,membership payment,0,Success,Success,"2021-03-30 00:00:00",system,PaymentCard
"25895",DKK,181,membership payment,0,Success,Success,"2021-03-30 00:00:00",system,PaymentCard
"4860",EUR,96,membership payment,0,Success,Success,"2021-03-31 00:00:00",system,PaymentCard
"4860",EUR,96,membership payment,0,Success,Success,"2021-03-31 00:00:00",system,PaymentCard
"3371.25",USD,82,membership payment,0,Success,Success,"2021-04-01 00:00:00",system,PaymentCard
"4530",EUR,154,membership payment,0,Success,Success,"2021-04-01 00:00:00",system,PaymentCard
